"location_id","location_name","FIPS","cause_id","cause_name","sex_id","sex","year_id","mx","lower","upper"
102,"United States",0,294,"All causes",2,"Female",2005,741.939198936308,740.415936793909,743.682277838837
102,"United States",0,294,"All causes",2,"Female",2006,728.448688393182,727.345288516433,729.600577696569
102,"United States",0,294,"All causes",2,"Female",2007,710.458725251263,709.343466416284,711.642505293153
102,"United States",0,294,"All causes",2,"Female",2008,700.812032280371,699.681088887022,701.921305986926
102,"United States",0,294,"All causes",2,"Female",2009,691.355735612098,690.288894508234,692.44248386146
102,"United States",0,294,"All causes",2,"Female",2010,677.831588423968,676.836928788134,678.833020629496
102,"United States",0,294,"All causes",2,"Female",2011,677.543987828009,676.487667026635,678.631269882525
102,"United States",0,294,"All causes",2,"Female",2012,670.516090112195,669.437938049741,671.537598863476
102,"United States",0,294,"All causes",2,"Female",2013,667.738885753047,666.410462777645,669.0081180191
102,"United States",0,294,"All causes",2,"Female",2014,667.774500957661,665.241512147658,670.217475472634
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",3,"Both",1980,53.1287396247648,51.5839771852629,55.0393752367643
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",3,"Both",1981,52.1079638419076,50.7115098979358,53.8433393946194
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",3,"Both",1982,50.9474287483284,49.5754774129442,52.6233900287588
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",3,"Both",1983,51.1368675934191,49.8243030350231,52.7672201698436
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",3,"Both",1984,51.6323816434992,50.3585220411623,53.2032477278187
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",3,"Both",1985,53.0848374703638,51.7787111250404,54.5998611266998
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",3,"Both",1986,54.4469638324465,53.1717559632373,55.8752429055268
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",3,"Both",1987,57.2692351050127,56.004923657463,58.743430059839
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",3,"Both",1988,59.0977452992838,57.8295026271377,60.5832558838054
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",3,"Both",1989,60.9704828716537,59.7479444864838,62.307032457234
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",3,"Both",1990,61.2238695159941,59.9924377357057,62.6356194081741
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",3,"Both",1991,62.3367758041785,61.0672074370112,63.7660847027981
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",3,"Both",1992,62.8688352298301,61.6236150564325,64.1904841300127
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",3,"Both",1993,64.6461137606227,63.3670471118352,65.9638834010925
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",3,"Both",1994,65.8585415111666,64.5432631850486,67.1961680442777
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",3,"Both",1995,65.7346770012042,64.4522124344685,67.0930468007403
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",3,"Both",1996,60.6638609641049,59.4346528020013,62.0179279581838
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",3,"Both",1997,54.7969937129079,53.6023104902384,56.168419331992
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",3,"Both",1998,53.1330289100499,51.9298597710663,54.5356869754033
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",3,"Both",1999,53.1486897401111,51.9415678979957,54.5546372621895
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",3,"Both",2000,52.2014692701526,51.0361211207484,53.5379346717187
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",3,"Both",2001,51.3602226099587,50.2141624536768,52.6109066032117
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",3,"Both",2002,50.5663669334842,49.4493544819048,51.7513125180781
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",3,"Both",2003,49.3368374344936,48.1970251278664,50.4509869282438
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",3,"Both",2004,47.3128728656301,46.1374996032673,48.4220752557207
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",3,"Both",2005,46.335164153605,45.076877289163,47.4397317590597
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",3,"Both",2006,45.1605865198249,43.7744948770177,46.2852101187123
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",3,"Both",2007,43.8696261484097,42.413888584029,44.9760569552554
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",3,"Both",2008,42.8225258873191,41.2836408650329,43.9046163564233
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",3,"Both",2009,41.7327611946665,39.98508621651,42.8709651852103
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",3,"Both",2010,40.3325129782843,38.5587327623751,41.4743676001988
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",3,"Both",2011,39.9426124048616,38.1058178474607,41.0844629032793
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",3,"Both",2012,39.3636118609868,37.6369011187006,40.5821109923827
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",3,"Both",2013,39.1043340572172,37.426245581161,40.374596572827
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",3,"Both",2014,38.9735976998605,37.3399387135461,40.2836532119886
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",1,"Male",1980,68.6578264883266,65.8959823036092,71.6391883148126
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",1,"Male",1981,67.6191093859668,65.1693344973742,70.3322210527601
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",1,"Male",1982,66.0452908366917,63.5826945355362,68.7927445249213
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",1,"Male",1983,66.3835677828801,64.2263380410236,68.8453562263576
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",1,"Male",1984,67.1738936619302,64.9348560891604,69.778075286609
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",1,"Male",1985,69.5372741510061,67.3172578925588,71.9826606647736
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",1,"Male",1986,71.9587381749248,69.8540400323929,74.319906268498
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",1,"Male",1987,76.5274343836028,74.4430868969105,79.0379931458469
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",1,"Male",1988,79.1570450465827,77.1226542867424,81.5806345022241
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",1,"Male",1989,82.8495542002855,80.967897275659,84.8618374031376
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",1,"Male",1990,83.4222369794649,81.4695855191591,85.322369985837
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",1,"Male",1991,85.1172884758069,83.2446276796292,86.9963650121346
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",1,"Male",1992,86.0863702843714,84.2347934819557,88.0587265596524
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",1,"Male",1993,88.0614342007127,86.1876375131727,90.0136375645435
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",1,"Male",1994,89.4343274501697,87.5062089698681,91.3443167575787
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",1,"Male",1995,88.2775277325128,86.3303507213884,90.2750851988681
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",1,"Male",1996,78.8013303728674,76.8834251672364,80.9030149160485
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",1,"Male",1997,68.1109620187492,66.1958514273492,70.1665719973352
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",1,"Male",1998,65.1596771470663,63.2401253265286,67.0993760029691
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",1,"Male",1999,64.3797305817868,62.5396393687164,66.4955079758938
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",1,"Male",2000,62.7824362614749,61.0365913241509,64.6782845596443
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",1,"Male",2001,61.17292534409,59.4688502618225,63.0351838597293
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",1,"Male",2002,60.0729947359012,58.4149049713858,61.7147749011467
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",1,"Male",2003,58.2940110420969,56.5593316833603,59.925282410797
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",1,"Male",2004,55.4870601307353,53.7173915152019,57.0528796772098
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",1,"Male",2005,54.1157115801027,52.1114919279568,55.6144418409426
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",1,"Male",2006,52.4197537790987,50.2041563102808,53.8797132413484
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",1,"Male",2007,50.7136798758728,48.329701675777,52.1850845574088
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",1,"Male",2008,49.2560206477841,46.7839849835048,50.7904338464135
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",1,"Male",2009,47.8330624818126,44.9503783811865,49.5476793171618
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",1,"Male",2010,46.0316840346153,43.3197086493622,47.7406927853431
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",1,"Male",2011,45.2118905107553,42.4373900514513,46.9612337319241
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",1,"Male",2012,44.4497059931315,41.7556330202418,46.1759875947751
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",1,"Male",2013,43.9951474950807,41.3904878183738,45.7440753042894
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",1,"Male",2014,43.9763085695164,41.4600905365446,45.8455910172403
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",2,"Female",1980,43.1758171822932,41.5578538941646,44.9528583708268
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",2,"Female",1981,42.2540976978839,40.690442849852,43.928297473293
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",2,"Female",1982,41.3741129520098,39.9114087171329,43.0011127046252
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",2,"Female",1983,41.467595087085,40.0712128870953,43.0153841260544
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",2,"Female",1984,41.6535429964245,40.2414579767883,43.1359381437862
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",2,"Female",1985,42.3238506477921,40.9049755286908,43.764731388305
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",2,"Female",1986,42.673180683823,41.303831239882,44.0960214229046
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",2,"Female",1987,43.6404705234744,42.3042769209566,45.0842861583668
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",2,"Female",1988,44.6135628807281,43.2700899047896,46.0456113856624
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",2,"Female",1989,44.7306181727361,43.3401714349947,46.118472708324
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",2,"Female",1990,44.5341609956412,43.2612143572063,45.948986643798
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",2,"Female",1991,44.8977819311721,43.6053879661061,46.3784832235081
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",2,"Female",1992,44.8552264932829,43.5165217953984,46.3242860448267
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",2,"Female",1993,46.2734721565662,44.9257797929953,47.767127172776
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",2,"Female",1994,47.1298230905263,45.8027586423904,48.6124554928492
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",2,"Female",1995,47.7675177890273,46.364015947528,49.3202561766096
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",2,"Female",1996,46.5608629668301,45.1540074412363,48.062263055373
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",2,"Female",1997,44.919366259344,43.5712383256144,46.4057840123977
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",2,"Female",1998,44.278848004581,42.9904378530898,45.7748012952058
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",2,"Female",1999,44.7012377473401,43.373073447779,46.1515158049656
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",2,"Female",2000,44.1714494760373,42.8441136858121,45.6010343120369
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",2,"Female",2001,43.8072744362992,42.5567742290913,45.1863419840645
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",2,"Female",2002,43.1991458436305,41.9508504359119,44.5372559216694
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",2,"Female",2003,42.3514043746736,41.1003810782534,43.6740514978571
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",2,"Female",2004,40.899993126142,39.6642692966446,42.1869260382751
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",2,"Female",2005,40.2008634759675,38.8924394453638,41.4503461320985
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",2,"Female",2006,39.4244959146401,38.0532712184705,40.6890697496677
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",2,"Female",2007,38.442263280395,36.9147368510207,39.6821533883891
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",2,"Female",2008,37.7042088454302,36.0725128679261,38.9520258482242
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",2,"Female",2009,36.9039649457254,35.1858250760994,38.1393899627166
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",2,"Female",2010,35.7970114818853,33.9815401295072,37.0339495479585
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",2,"Female",2011,35.7391968658909,33.7933652337328,37.0575076672709
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",2,"Female",2012,35.2768346808976,33.3827322560647,36.621778708198
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",2,"Female",2013,35.1573730798464,33.2819951134265,36.5782603579257
102,"United States",0,295,"Communicable, maternal, neonatal, and nutritional diseases",2,"Female",2014,34.9276891719045,33.1075262002544,36.4461647995998
102,"United States",0,296,"HIV/AIDS and tuberculosis",3,"Both",1980,1.52328958223649,1.44255854304396,1.6081005035411
102,"United States",0,296,"HIV/AIDS and tuberculosis",3,"Both",1981,1.63068703350748,1.55908668470753,1.7064486019263
102,"United States",0,296,"HIV/AIDS and tuberculosis",3,"Both",1982,1.63306281506571,1.57242499148865,1.69656815336947
102,"United States",0,296,"HIV/AIDS and tuberculosis",3,"Both",1983,1.85863356224362,1.80157839233485,1.91772618707753
102,"United States",0,296,"HIV/AIDS and tuberculosis",3,"Both",1984,2.34746716609043,2.29123804396258,2.40135238704349
102,"United States",0,296,"HIV/AIDS and tuberculosis",3,"Both",1985,3.16454464641952,3.10723392401584,3.22207494395606
102,"United States",0,296,"HIV/AIDS and tuberculosis",3,"Both",1986,4.3683263892215,4.30862951110804,4.42489601837646
102,"United States",0,296,"HIV/AIDS and tuberculosis",3,"Both",1987,7.10853399392735,7.02360618814776,7.19216163092719
102,"United States",0,296,"HIV/AIDS and tuberculosis",3,"Both",1988,8.42751935628276,8.33785587456297,8.51299283357661
102,"United States",0,296,"HIV/AIDS and tuberculosis",3,"Both",1989,10.4956446392133,10.3992519677277,10.5987589494653
102,"United States",0,296,"HIV/AIDS and tuberculosis",3,"Both",1990,11.4532083194287,11.3440938525813,11.5616135567388
102,"United States",0,296,"HIV/AIDS and tuberculosis",3,"Both",1991,12.9852669216683,12.8761743481825,13.1038666074471
102,"United States",0,296,"HIV/AIDS and tuberculosis",3,"Both",1992,14.2066962870842,14.0864888834023,14.3163179807846
102,"United States",0,296,"HIV/AIDS and tuberculosis",3,"Both",1993,15.3494958985131,15.2311018102664,15.4696339554003
102,"United States",0,296,"HIV/AIDS and tuberculosis",3,"Both",1994,16.7000632630641,16.5551727598066,16.8397270478676
102,"United States",0,296,"HIV/AIDS and tuberculosis",3,"Both",1995,16.6120544396953,16.4783915963285,16.7388619106636
102,"United States",0,296,"HIV/AIDS and tuberculosis",3,"Both",1996,12.3564451465081,12.2652383455209,12.4513619000909
102,"United States",0,296,"HIV/AIDS and tuberculosis",3,"Both",1997,7.23856007273104,7.18326708890885,7.29710516745049
102,"United States",0,296,"HIV/AIDS and tuberculosis",3,"Both",1998,5.98617587929171,5.93629025864302,6.03895241948289
102,"United States",0,296,"HIV/AIDS and tuberculosis",3,"Both",1999,6.33699584691221,6.28345921503907,6.39020741626523
102,"United States",0,296,"HIV/AIDS and tuberculosis",3,"Both",2000,5.96743065056528,5.92260244583666,6.01566491316859
102,"United States",0,296,"HIV/AIDS and tuberculosis",3,"Both",2001,5.72092598233845,5.67097346738084,5.77140465611725
102,"United States",0,296,"HIV/AIDS and tuberculosis",3,"Both",2002,5.60775053631385,5.5637179597048,5.6538995483983
102,"United States",0,296,"HIV/AIDS and tuberculosis",3,"Both",2003,5.40095676726362,5.35975416806519,5.44234159649718
102,"United States",0,296,"HIV/AIDS and tuberculosis",3,"Both",2004,5.11779337520524,5.07988461611221,5.16036550619764
102,"United States",0,296,"HIV/AIDS and tuberculosis",3,"Both",2005,4.86893361302136,4.8284596575539,4.90655426946043
102,"United States",0,296,"HIV/AIDS and tuberculosis",3,"Both",2006,4.64092613438268,4.60359557364396,4.67632204955861
102,"United States",0,296,"HIV/AIDS and tuberculosis",3,"Both",2007,4.32225328212721,4.2883048200427,4.3568896827985
102,"United States",0,296,"HIV/AIDS and tuberculosis",3,"Both",2008,3.94313217082709,3.90970813218064,3.97542043361554
102,"United States",0,296,"HIV/AIDS and tuberculosis",3,"Both",2009,3.62080704087924,3.59277709837631,3.64961113116664
102,"United States",0,296,"HIV/AIDS and tuberculosis",3,"Both",2010,3.19579249016318,3.16775598831681,3.2230396430426
102,"United States",0,296,"HIV/AIDS and tuberculosis",3,"Both",2011,2.92466169782548,2.89984586227548,2.95210880693168
102,"United States",0,296,"HIV/AIDS and tuberculosis",3,"Both",2012,2.74029099959347,2.71496719325901,2.76556558594172
102,"United States",0,296,"HIV/AIDS and tuberculosis",3,"Both",2013,2.61048892842775,2.58262647491039,2.63459489084128
